,acousticness,album,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,title,type,valence
113,0.0201,Shelby,Lil Skies,0.651,254877.0,0.833,melodic rap,6PXhPHhZy1MpxuTNA1Ad4L,0.0,1.0,0.109,-5.153,1.0,60.0,0.0847,80.977,4.0,b'Stop the Madness (feat. Gunna)',audio_features,0.594
114,0.103,Shelby,Lil Skies,0.66,164624.0,0.544,melodic rap,0k7Qyc2J6cUryNNhf0pPEL,0.000564,11.0,0.111,-9.44,0.0,59.0,0.06,140.103,4.0,b'Ok 4 Now',audio_features,0.313
115,0.0731,Shelby,Lil Skies,0.735,201352.0,0.639,melodic rap,2pzlvIwI67SEfjLwkZISh8,0.0,9.0,0.323,-5.851,0.0,57.0,0.155,92.946,4.0,"b""When I'm Wasted""",audio_features,0.714
116,0.0236,Shelby,Lil Skies,0.71,153078.0,0.796,melodic rap,49ImM4CYsEL5KG1hzUaCzq,0.0,1.0,0.152,-6.365,1.0,54.0,0.261,159.951,4.0,b'Mansion',audio_features,0.733
117,0.0368,Shelby,Lil Skies,0.697,190302.0,0.618,melodic rap,3XVT8VNy0vpvTbFPQaBSZN,0.0,6.0,0.085,-8.468,0.0,56.0,0.102,161.964,4.0,b'Through the Motions',audio_features,0.247
118,0.0102,Shelby,Lil Skies,0.819,174602.0,0.756,melodic rap,0ZxY3V9miXeKIeKS3hgjCI,0.0,0.0,0.0952,-6.962,1.0,54.0,0.345,109.996,5.0,b'Highs and Lows',audio_features,0.36
119,0.0949,Shelby,Lil Skies,0.646,168751.0,0.656,melodic rap,11p2ty4w5GpoFL4vcK0Cru,0.0,11.0,0.103,-6.798,0.0,68.0,0.0743,160.065,4.0,b'Name in the Sand',audio_features,0.501
120,0.000366,Shelby,Lil Skies,0.588,175882.0,0.658,melodic rap,2BTH9RKzclcO36gS09cLjy,0.0,2.0,0.115,-7.604,1.0,55.0,0.0631,163.992,4.0,b'No Rainy Days',audio_features,0.526
121,0.122,i (Lost Kings Remix),Lil Skies,0.528,194545.0,0.797,melodic rap,4X8ZLmiJpYupUA4Gbmtqjs,0.0,6.0,0.174,-4.901,1.0,58.0,0.191,198.036,4.0,b'i - Lost Kings Remix',audio_features,0.373
122,0.0191,More Money More Ice,Lil Skies,0.524,167943.0,0.547,melodic rap,0MLi0xtqUGYzIDPHEc0SdT,0.0,8.0,0.201,-10.348,1.0,60.0,0.423,106.802,5.0,b'More Money More Ice',audio_features,0.237
123,0.264,Magic,Lil Skies,0.647,182338.0,0.706,melodic rap,5NqOsPI4rA9Bl6LcCftzI2,0.0,6.0,0.114,-6.023,0.0,78.0,0.137,153.973,4.0,b'Magic',audio_features,0.577
124,0.171,Going Off,Lil Skies,0.795,173254.0,0.726,melodic rap,54ZqhUs07RGbmaLlWQeAsS,0.0,1.0,0.12,-5.95,1.0,65.0,0.077,84.509,4.0,b'Going Off',audio_features,0.335
125,0.0599,Real Ties,Lil Skies,0.819,142669.0,0.616,melodic rap,0Qd2KYCmwGYiTF3A0opS6b,0.0,1.0,0.143,-5.534,1.0,63.0,0.167,87.493,4.0,b'Real Ties',audio_features,0.524
126,0.124,No.6 Collaborations Project,Ed Sheeran,0.64,197867.0,0.648,pop,70eFcWOvlMObDhURTqT4Fv,0.0,5.0,0.0802,-8.113,0.0,81.0,0.187,92.977,4.0,b'Beautiful People (feat. Khalid)',audio_features,0.548
127,0.148,No.6 Collaborations Project,Ed Sheeran,0.857,204467.0,0.621,pop,4vUmTMuQqjdnvlZmAH61Qk,0.0,9.0,0.0865,-6.376,0.0,85.0,0.0824,97.986,4.0,b'South of the Border (feat. Camila Cabello & Cardi B)',audio_features,0.668
128,0.214,No.6 Collaborations Project,Ed Sheeran,0.746,206187.0,0.787,pop,4wuCQX7JvAZLlrcmH4AeZF,0.0,4.0,0.0669,-6.373,1.0,70.0,0.12,95.005,4.0,b'Cross Me (feat. Chance the Rapper & PnB Rock)',audio_features,0.607
129,0.219,No.6 Collaborations Project,Ed Sheeran,0.885,189733.0,0.762,pop,1AI7UPw3fgwAFkvAlZWhE0,0.0,8.0,0.162,-5.513,0.0,74.0,0.216,138.059,4.0,b'Take Me Back to London (feat. Stormzy)',audio_features,0.605
130,0.762,No.6 Collaborations Project,Ed Sheeran,0.565,243267.0,0.242,pop,0VsGaRXR5WAzpu51unJTis,9.3e-06,2.0,0.285,-8.367,1.0,72.0,0.0318,81.657,4.0,b'Best Part of Me (feat. YEBBA)',audio_features,0.237
131,0.0912,No.6 Collaborations Project,Ed Sheeran,0.798,219947.0,0.675,pop,0hVXuCcriWRGvwMV1r5Yn9,0.0,6.0,0.0894,-5.041,1.0,82.0,0.0442,101.956,4.0,"b""I Don't Care (with Justin Bieber)""",audio_features,0.842
132,0.133,No.6 Collaborations Project,Ed Sheeran,0.715,161747.0,0.823,pop,1DhRbox3xkceP64k3JeYfW,0.0,5.0,0.361,-5.313,0.0,73.0,0.0495,151.956,4.0,b'Antisocial (with Travis Scott)',audio_features,0.91
133,0.135,No.6 Collaborations Project,Ed Sheeran,0.852,207760.0,0.666,pop,0AtP8EkGPn6SwxKDaUuXec,0.0,11.0,0.798,-6.923,0.0,75.0,0.184,91.046,4.0,b'Remember The Name (feat. Eminem & 50 Cent)',audio_features,0.726
134,0.112,No.6 Collaborations Project,Ed Sheeran,0.665,150787.0,0.68,pop,1Bdptrvb7nQkq8kCw3siE9,0.0,2.0,0.096,-4.899,1.0,67.0,0.29,91.67,4.0,b'Feels (feat. Young Thug & J Hus)',audio_features,0.69
135,0.253,No.6 Collaborations Project,Ed Sheeran,0.627,197093.0,0.594,pop,5T03itPFOPGGkvVPvPiyla,0.0,7.0,0.373,-8.306,1.0,68.0,0.0478,101.008,4.0,b'Put It All on Me (feat. Ella Mai)',audio_features,0.389
136,0.333,No.6 Collaborations Project,Ed Sheeran,0.747,200733.0,0.649,pop,2qRN7PWiHRLprw4FpDeI9N,0.0,10.0,0.172,-6.218,0.0,71.0,0.219,88.011,4.0,b'Nothing On You (feat. Paulo Londra & Dave)',audio_features,0.84
137,0.314,No.6 Collaborations Project,Ed Sheeran,0.469,204507.0,0.631,pop,3FHXUqaUer9o231Je1zxIN,0.0,8.0,0.14,-6.569,0.0,67.0,0.0853,91.418,4.0,"b""I Don't Want Your Money (feat. H.E.R.)""",audio_features,0.763
138,0.467,No.6 Collaborations Project,Ed Sheeran,0.778,212307.0,0.59,pop,4vIKzWqtn44umal5jXq4wE,0.0,8.0,0.0902,-5.548,1.0,67.0,0.27,97.995,4.0,b'1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)',audio_features,0.515
139,0.11,No.6 Collaborations Project,Ed Sheeran,0.726,190293.0,0.731,pop,5d1rmWWF1725tnYjq6rMDB,3.21e-06,1.0,0.0928,-6.304,0.0,62.0,0.159,170.125,4.0,b'Way To Break My Heart (feat. Skrillex)',audio_features,0.43
140,0.000245,No.6 Collaborations Project,Ed Sheeran,0.631,209120.0,0.796,pop,7hvO2qCwJVZxiyoA7c9i5d,0.0115,1.0,0.38,-5.35,1.0,65.0,0.0401,92.469,4.0,b'BLOW (with Chris Stapleton & Bruno Mars)',audio_features,0.596
141,0.13,South of the Border (feat. Camila Cabello & Cardi B) [Andy Jarvis Remix],Ed Sheeran,0.805,188230.0,0.835,pop,1EJgymgJHcjSOGSHcYaxvW,5.03e-06,0.0,0.365,-4.603,1.0,62.0,0.0896,125.027,4.0,b'South of the Border (feat. Camila Cabello & Cardi B) - Andy Jarvis Remix',audio_features,0.722
142,0.884,k bye for now (swt live),Ariana Grande,0.239,43251.0,0.408,dance pop,5SyCD1ic378B4rYWhDmuvo,0.0318,6.0,0.68,-13.623,1.0,57.0,0.06,72.138,3.0,b'raindrops (an angel cried) - live',audio_features,0.161
143,0.158,k bye for now (swt live),Ariana Grande,0.498,213068.0,0.836,dance pop,67kQ3UW7saqCFqB54BVKKI,6.59e-06,10.0,0.971,-5.224,0.0,60.0,0.0669,144.882,4.0,b'god is a woman - live',audio_features,0.279
144,0.0392,k bye for now (swt live),Ariana Grande,0.674,212164.0,0.816,dance pop,12s87E3EVHMYZQyr9mXsUi,1.56e-05,3.0,0.342,-4.387,0.0,58.0,0.0416,137.976,4.0,b'bad idea - live',audio_features,0.501
145,0.0162,k bye for now (swt live),Ariana Grande,0.593,223872.0,0.737,dance pop,56feSEETtLwNjY5Xz8XbKI,1.55e-05,5.0,0.975,-5.102,0.0,58.0,0.0475,84.87,4.0,"b""break up with your girlfriend, i'm bored - live""",audio_features,0.238
146,0.321,k bye for now (swt live),Ariana Grande,0.705,177913.0,0.554,dance pop,2I2HYr4FLb6LPfdgcKxK2J,9.26e-06,10.0,0.978,-9.628,0.0,56.0,0.0551,80.042,4.0,b'r.e.m - live',audio_features,0.611
147,0.155,k bye for now (swt live),Ariana Grande,0.713,174604.0,0.707,dance pop,4OR2KU2qCnREBsSwwJ4PBn,2.12e-06,1.0,0.956,-5.947,0.0,57.0,0.0403,112.929,4.0,b'be alright - live',audio_features,0.366
148,0.158,k bye for now (swt live),Ariana Grande,0.655,174000.0,0.7,dance pop,1Bvxlmt3CtZTyls2IJQ38T,1.25e-06,4.0,0.877,-4.242,1.0,56.0,0.0789,119.835,4.0,b'sweetener - live',audio_features,0.529
149,0.0879,k bye for now (swt live),Ariana Grande,0.758,125631.0,0.883,dance pop,7bfnkOya2SV8LLTsYmRQJR,3.54e-05,7.0,0.24,-3.989,0.0,55.0,0.0608,114.021,4.0,b'successful - live',audio_features,0.736
150,0.0251,k bye for now (swt live),Ariana Grande,0.515,260519.0,0.865,dance pop,1FYLqciy2MckeKgTvOCawO,5.59e-05,6.0,0.971,-4.065,0.0,56.0,0.161,158.053,4.0,b'side to side - live',audio_features,0.372
151,0.226,k bye for now (swt live),Ariana Grande,0.443,226850.0,0.739,dance pop,6va6SjWz457IOZidBppAhz,0.000378,9.0,0.961,-6.509,1.0,58.0,0.209,139.829,4.0,b'7 rings - live',audio_features,0.146
152,0.196,k bye for now (swt live),Ariana Grande,0.448,83785.0,0.71,dance pop,6Q4JJnjX00q8O10OliHhjS,0.0,1.0,0.638,-5.095,0.0,55.0,0.0578,104.024,4.0,b'love me harder - live',audio_features,0.273
153,0.0454,k bye for now (swt live),Ariana Grande,0.322,208294.0,0.874,dance pop,1edP751qQSUaA1vo7Hva3w,2.27e-06,8.0,0.945,-2.893,1.0,58.0,0.2,98.089,4.0,b'breathin - live',audio_features,0.171
154,0.699,k bye for now (swt live),Ariana Grande,0.317,174295.0,0.474,dance pop,1IVnvJN9oC3pDYv9qpAnj7,0.0,7.0,0.945,-6.314,0.0,56.0,0.0661,76.592,4.0,b'needy - live',audio_features,0.318
155,0.109,k bye for now (swt live),Ariana Grande,0.395,205586.0,0.735,dance pop,5BYts42mYfuullBbELoaEV,1.66e-06,9.0,0.353,-4.559,1.0,55.0,0.226,83.143,4.0,b'fake smile - live',audio_features,0.177
156,0.145,k bye for now (swt live),Ariana Grande,0.717,138359.0,0.768,dance pop,1TCEZgYrPjc2G5sBYJciuq,4.3e-06,7.0,0.0741,-4.554,1.0,54.0,0.137,104.973,3.0,b'make up - live',audio_features,0.472
157,0.0407,k bye for now (swt live),Ariana Grande,0.613,99405.0,0.802,dance pop,7MjS7SoRzn8VXajFdV3t04,0.0,7.0,0.92,-4.473,1.0,54.0,0.171,79.514,4.0,b'right there - live',audio_features,0.271
158,0.0673,k bye for now (swt live),Ariana Grande,0.767,81401.0,0.92,dance pop,6FmBKZxA3K1Ycr9spEeI15,1.96e-06,1.0,0.375,-3.445,1.0,54.0,0.0997,104.9,4.0,"b""you'll never know - live""",audio_features,0.598
159,0.0501,k bye for now (swt live),Ariana Grande,0.743,134875.0,0.85,dance pop,1qfOSlQohddqAOGl3f8snd,0.0,11.0,0.942,-4.686,1.0,54.0,0.0595,98.026,4.0,b'break your heart right back - live',audio_features,0.657
160,0.207,k bye for now (swt live),Ariana Grande,0.648,185000.0,0.621,dance pop,4jkikgyrlBMR4Fj3d1s4jT,2.73e-05,6.0,0.918,-5.831,1.0,56.0,0.179,76.002,4.0,b'nasa - live',audio_features,0.371
161,0.257,k bye for now (swt live),Ariana Grande,0.358,203337.0,0.639,dance pop,6dB14UPKgEDLTp38BIKk6N,0.0,7.0,0.964,-4.938,1.0,55.0,0.0382,103.289,3.0,b'tattooed heart - live',audio_features,0.314
162,0.273,k bye for now (swt live),Ariana Grande,0.615,162876.0,0.945,dance pop,5qmcKqCKRb4EFwRTsndXNe,0.0,9.0,0.962,-5.607,0.0,54.0,0.259,101.502,4.0,b'only 1 - live',audio_features,0.45
163,0.158,k bye for now (swt live),Ariana Grande,0.603,188787.0,0.611,dance pop,0ao5xnzWNAt0dZFF6v4Sct,0.0,1.0,0.944,-4.177,1.0,56.0,0.0322,111.02,4.0,b'goodnight n go - live',audio_features,0.158
164,0.333,k bye for now (swt live),Ariana Grande,0.639,207000.0,0.625,dance pop,5XkiYqfFAXsXG4V2mGZET8,0.0,7.0,0.398,-4.932,1.0,53.0,0.0509,100.015,4.0,b'get well soon - live',audio_features,0.482
165,0.0421,k bye for now (swt live),Ariana Grande,0.673,150000.0,0.783,dance pop,58T204WTLWAs34lOvheS28,0.238,0.0,0.352,-6.997,1.0,53.0,0.0521,136.822,4.0,b'in my head interlude - live',audio_features,0.324
166,0.0419,k bye for now (swt live),Ariana Grande,0.239,131928.0,0.676,dance pop,2Hk1xo2ZrysHtBQMmZvg8U,6.98e-06,10.0,0.551,-4.868,0.0,55.0,0.0613,73.373,4.0,b'everytime - live',audio_features,0.198
167,0.00339,k bye for now (swt live),Ariana Grande,0.762,130072.0,0.882,dance pop,0mQVABspENyHvpVqRpnkxJ,0.000326,7.0,0.277,-3.814,1.0,52.0,0.072,99.044,4.0,b'the light is coming - live',audio_features,0.597
168,0.073,k bye for now (swt live),Ariana Grande,0.59,179232.0,0.871,dance pop,6rvHjRpnRhzQVeu8I5CqHp,0.000128,6.0,0.364,-3.665,0.0,54.0,0.113,109.869,4.0,b'into you - live',audio_features,0.234
169,0.136,k bye for now (swt live),Ariana Grande,0.479,107322.0,0.591,dance pop,3HUJw4KvL5baIwuh0wWPoh,1.16e-06,7.0,0.463,-9.129,1.0,52.0,0.0508,102.174,4.0,b'my heart belongs to daddy - live',audio_features,0.551
170,0.086,k bye for now (swt live),Ariana Grande,0.407,233447.0,0.826,dance pop,5H7d8isXFW779pCK7lo4KT,1.21e-06,4.0,0.979,-3.443,0.0,55.0,0.0926,133.942,3.0,b'dangerous woman - live',audio_features,0.277
171,0.00926,k bye for now (swt live),Ariana Grande,0.626,151583.0,0.769,dance pop,1LD1TFK08cFUBPmhi3FRAA,0.00097,3.0,0.95,-3.512,1.0,54.0,0.0513,130.044,4.0,b'break free - live',audio_features,0.255
172,0.467,k bye for now (swt live),Ariana Grande,0.652,233417.0,0.791,dance pop,32VSdGCv8wkAjUkVha9YBf,1.45e-06,0.0,0.967,-4.623,1.0,55.0,0.0655,121.922,4.0,b'no tears left to cry - live',audio_features,0.383
173,0.027,k bye for now (swt live),Ariana Grande,0.43,389728.0,0.811,dance pop,6AZaeRAPYnf5nKwV7HpSlQ,0.0034,1.0,0.95,-5.511,1.0,54.0,0.101,107.036,4.0,"b'thank u, next - live'",audio_features,0.223
174,0.378,"thank u, next",Ariana Grande,0.729,212267.0,0.475,dance pop,39LmTF9RgyakzSYX8txrow,0.0,8.0,0.12,-4.985,1.0,76.0,0.0364,62.52,3.0,b'imagine',audio_features,0.371
175,0.78,"thank u, next",Ariana Grande,0.647,171573.0,0.309,dance pop,1TEL6MlSSVLSdhOSddidlJ,7.41e-06,7.0,0.202,-7.948,0.0,75.0,0.0366,87.045,4.0,b'needy',audio_features,0.195
176,0.451,"thank u, next",Ariana Grande,0.747,182000.0,0.458,dance pop,4uTvPEr01pjTbZgl7jcKBD,0.0,6.0,0.252,-6.891,1.0,74.0,0.303,75.029,4.0,b'NASA',audio_features,0.47
177,0.0815,"thank u, next",Ariana Grande,0.758,216893.0,0.665,dance pop,2hloaUoRonYssMuqLCBLTX,0.000157,2.0,0.216,-5.188,0.0,73.0,0.0774,151.976,4.0,b'bloodline',audio_features,0.643
178,0.329,"thank u, next",Ariana Grande,0.45,208880.0,0.619,dance pop,3wFLWP0FcIqHK1wb1CPthQ,0.0,9.0,0.319,-7.412,1.0,72.0,0.372,83.3,4.0,b'fake smile',audio_features,0.427
179,0.0268,"thank u, next",Ariana Grande,0.847,267107.0,0.579,dance pop,5Il6Oe7lr5XM7A0cWbVQtr,0.0545,1.0,0.102,-5.314,1.0,72.0,0.0719,137.998,4.0,b'bad idea',audio_features,0.569
180,0.0844,"thank u, next",Ariana Grande,0.671,140693.0,0.714,dance pop,27356GVuMPFWiJSZCragoM,1.48e-06,7.0,0.0568,-5.373,1.0,69.0,0.21,105.137,3.0,b'make up',audio_features,0.477
181,0.418,"thank u, next",Ariana Grande,0.287,271467.0,0.364,dance pop,2vdBo4ALPYbHRUPKgtE5iC,1.8e-05,9.0,0.185,-8.295,1.0,72.0,0.0306,103.777,4.0,b'ghostin',audio_features,0.11
182,0.173,"thank u, next",Ariana Grande,0.662,222947.0,0.6,dance pop,4T652DlATVHe0jdLKaN3Bw,0.000137,0.0,0.109,-6.402,1.0,73.0,0.0703,134.979,4.0,b'in my head',audio_features,0.331
183,0.592,"thank u, next",Ariana Grande,0.778,178627.0,0.317,dance pop,6ocbgoVGwYJhOv1GgI9NsF,0.0,1.0,0.0881,-10.732,0.0,88.0,0.334,140.048,4.0,b'7 rings',audio_features,0.327
184,0.229,"thank u, next",Ariana Grande,0.717,207320.0,0.653,dance pop,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1.0,0.101,-5.634,1.0,86.0,0.0658,106.966,4.0,"b'thank u, next'",audio_features,0.412
185,0.0421,"thank u, next",Ariana Grande,0.726,190440.0,0.554,dance pop,4kV4N9D1iKVxx1KLvtTpjS,0.0,5.0,0.106,-5.29,0.0,82.0,0.0917,169.999,4.0,"b""break up with your girlfriend, i'm bored""",audio_features,0.335
186,0.768,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.0,13578.0,0.278,electropop,0rQtoQXQfwpDW0c7Fw1NeM,0.0,1.0,0.669,-21.63,1.0,20.0,0.0,0.0,0.0,b'!!!!!!!',audio_features,0.0
187,0.328,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.701,194088.0,0.425,electropop,2Fxmhks0bxGSBdJ92vM42m,0.13,7.0,0.1,-10.965,1.0,93.0,0.375,135.128,4.0,b'bad guy',audio_features,0.562
188,0.751,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.521,243725.0,0.125,electropop,4QIo4oxwzzafcBWkKjDpXY,0.00207,9.0,0.265,-17.832,1.0,82.0,0.239,111.554,4.0,b'xanny',audio_features,0.0528
189,0.462,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.678,180953.0,0.533,electropop,3XF5xLJHOQQRbWya6hBp7d,0.219,4.0,0.139,-10.485,1.0,84.0,0.186,150.455,4.0,b'you should see me in a crown',audio_features,0.323
190,0.283,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.726,168840.0,0.444,electropop,6IRdLKIyS4p7XNiP8r6rsx,0.143,8.0,0.177,-8.922,0.0,84.0,0.372,185.044,4.0,b'all the good girls go to hell',audio_features,0.569
191,0.39,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.853,221543.0,0.351,electropop,3Fj47GNK2kUF0uaEDgXLaD,9.38e-06,7.0,0.752,-10.198,1.0,84.0,0.241,118.028,4.0,b'wish you were gay',audio_features,0.282
192,0.978,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.367,196077.0,0.111,electropop,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,89.0,0.0972,82.642,4.0,"b""when the party's over""",audio_features,0.198
193,0.698,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.735,173202.0,0.235,electropop,6X29iaaazwho3ab7GNue5r,0.00604,3.0,0.107,-13.239,1.0,79.0,0.315,62.446,4.0,b'8',audio_features,0.462
194,0.35,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.939,179889.0,0.305,electropop,3Tc57t9l2O8FwQZtQOvPXK,0.000169,8.0,0.105,-10.952,0.0,81.0,0.354,100.029,4.0,b'my strange addiction',audio_features,0.563
195,0.74,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.905,193143.0,0.389,electropop,4SSnFejRGlZikf02HLewEF,0.162,8.0,0.106,-14.505,1.0,85.0,0.332,120.046,4.0,b'bury a friend',audio_features,0.196
196,0.724,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.855,156371.0,0.423,electropop,7qEKqBCD2vE5vIBsrUitpD,0.469,5.0,0.0896,-15.044,0.0,81.0,0.0585,120.02,4.0,b'ilomilo',audio_features,0.572
197,0.935,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.319,242652.0,0.0561,electropop,0tMSssfxAL2oV8Vri0mFHE,0.00384,0.0,0.388,-23.023,1.0,81.0,0.045,79.764,3.0,b'listen before i go',audio_features,0.082
198,0.952,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.421,291796.0,0.131,electropop,6CcJMwBtXByIz4zQLzFkKc,0.00453,0.0,0.109,-18.435,1.0,85.0,0.0382,137.446,4.0,b'i love you',audio_features,0.12
199,0.837,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0.153,119410.0,0.138,electropop,3LgWsmilsrWXiPYQFRD0T7,0.55,6.0,0.254,-21.877,0.0,77.0,0.0503,74.318,3.0,b'goodbye',audio_features,0.0503
200,0.902,everything i wanted,Billie Eilish,0.704,245426.0,0.225,electropop,3ZCTVFBt2Brf31RLEnCkWJ,0.657,6.0,0.106,-14.454,0.0,93.0,0.0994,120.006,4.0,b'everything i wanted',audio_features,0.243
201,0.252,bad guy (with Justin Bieber),Billie Eilish,0.67,194840.0,0.453,electropop,3yNZ5r3LKfdmjoS3gkhUCT,0.33,0.0,0.117,-11.265,1.0,81.0,0.295,135.055,4.0,b'bad guy (with Justin Bieber)',audio_features,0.68
202,0.853,WHEN I WAS OLDER (Music Inspired By The Film ROMA),Billie Eilish,0.696,270520.0,0.332,electropop,7tGEAA1f8MydT7eVbbO9Zy,0.433,6.0,0.0848,-12.834,1.0,73.0,0.0425,150.13,4.0,b'WHEN I WAS OLDER - Music Inspired By The Film ROMA',audio_features,0.0628
203,0.306,Music From Chasing Happiness,Jonas Brothers,0.594,193867.0,0.464,boy band,3168rScbYtTmipuz1jZcBe,0.0,0.0,0.187,-7.898,1.0,41.0,0.034,155.921,4.0,b'Please Be Mine',audio_features,0.545
204,0.000745,Music From Chasing Happiness,Jonas Brothers,0.582,153347.0,0.697,boy band,4BfmwIHuo6LITtvxFHsNnw,0.0,7.0,0.185,-3.842,1.0,42.0,0.0695,137.108,4.0,b'S.O.S.',audio_features,0.701
205,3.51e-05,Music From Chasing Happiness,Jonas Brothers,0.442,168480.0,0.961,boy band,5P7THfqqejCKAURXBvXE8P,3.59e-05,1.0,0.0619,-2.914,1.0,38.0,0.0928,103.005,4.0,b'Mandy',audio_features,0.405
206,0.0045,Music From Chasing Happiness,Jonas Brothers,0.659,201960.0,0.857,boy band,6VfAg1vxowOt4KmAMhmimP,1.93e-06,11.0,0.335,-5.85,1.0,42.0,0.0437,106.965,4.0,b'Year 3000',audio_features,0.798
207,0.00389,Music From Chasing Happiness,Jonas Brothers,0.468,164973.0,0.893,boy band,7qaicljodAhcFLwo1iOV69,0.0,11.0,0.367,-3.554,1.0,39.0,0.13,149.154,4.0,b'Hold On',audio_features,0.81
208,0.132,Music From Chasing Happiness,Jonas Brothers,0.614,220693.0,0.494,boy band,5G5BOAz7sMWNCOQnbv4ODc,0.0,4.0,0.197,-6.17,1.0,41.0,0.0536,78.897,4.0,b'Lovebug',audio_features,0.532
209,0.0299,Music From Chasing Happiness,Jonas Brothers,0.661,175093.0,0.949,boy band,1TgOpwxa0fK9gIKWi7yJRk,0.0,2.0,0.345,-3.378,1.0,41.0,0.0802,114.047,4.0,"b""Burnin' Up""",audio_features,0.837
210,0.00692,Music From Chasing Happiness,Jonas Brothers,0.369,130053.0,0.964,boy band,7xoh1Nvk3Bp47rkUdEg639,0.0,6.0,0.322,-2.827,1.0,35.0,0.143,204.169,4.0,b'I Am What I Am',audio_features,0.549
211,0.0014,Music From Chasing Happiness,Jonas Brothers,0.588,186480.0,0.792,boy band,1wp0gMMlA0JfsuJawnsV45,2.18e-06,7.0,0.0689,-3.786,1.0,35.0,0.0419,148.007,4.0,b'6 Minutes',audio_features,0.878
212,0.0511,Music From Chasing Happiness,Jonas Brothers,0.627,151000.0,0.928,boy band,1HJU1wVQzLfbZq1VW7LMON,0.0,0.0,0.163,-3.232,1.0,35.0,0.0693,105.0,4.0,b'Goodnight and Goodbye',audio_features,0.584
213,0.678,Music From Chasing Happiness,Jonas Brothers,0.315,192520.0,0.278,boy band,41PfkdzJaziz4bfkkunrq5,0.0,2.0,0.087,-9.325,1.0,50.0,0.0287,80.904,4.0,b'Jersey',audio_features,0.454
214,0.00297,Music From Chasing Happiness,Jonas Brothers,0.501,173907.0,0.941,boy band,1mLibOLnz9QMRLrXwDoiS6,0.0,4.0,0.147,-4.257,0.0,34.0,0.13,91.019,4.0,b'Video Girl',audio_features,0.71
215,0.0801,Music From Chasing Happiness,Jonas Brothers,0.855,214640.0,0.485,boy band,0LTMMYYmSMx0E6dwtF9lk3,0.000571,0.0,0.0978,-6.266,1.0,33.0,0.0286,98.237,4.0,b'Rose Garden',audio_features,0.843
216,0.00291,Music From Chasing Happiness,Jonas Brothers,0.692,207440.0,0.863,boy band,3fJRbBypx9883i6YTxz48z,0.0,5.0,0.158,-5.752,0.0,34.0,0.0358,99.972,4.0,b'Just In Love',audio_features,0.652
217,0.172,Music From Chasing Happiness,Jonas Brothers,0.769,219147.0,0.75,boy band,4AGvD3qk7A5gxbazjPCEua,0.0,4.0,0.0377,-5.453,0.0,40.0,0.0523,118.979,4.0,b'Cake By The Ocean',audio_features,0.87
218,0.0122,Music From Chasing Happiness,Jonas Brothers,0.699,223973.0,0.705,boy band,4lSkNB2fp7roRthqwD7p8k,0.0,11.0,0.395,-3.826,0.0,42.0,0.162,93.01,4.0,b'Jealous',audio_features,0.352
219,0.0144,Music From Chasing Happiness,Jonas Brothers,0.65,195200.0,0.884,boy band,3Fs3yx5ONADSdt7F9upbZJ,1.84e-06,9.0,0.827,-5.078,1.0,36.0,0.06,137.967,4.0,b'Sucker',audio_features,0.841
220,0.0427,Happiness Begins,Jonas Brothers,0.842,181027.0,0.734,boy band,22vgEDb5hykfaTwLuskFGD,0.0,1.0,0.106,-5.065,0.0,87.0,0.0588,137.958,4.0,b'Sucker',audio_features,0.952
221,0.00873,Happiness Begins,Jonas Brothers,0.683,167107.0,0.598,boy band,7yfi8B8opXjnRh4VZnOkz9,0.0,0.0,0.156,-5.487,1.0,75.0,0.0423,78.969,4.0,b'Cool',audio_features,0.62
222,0.108,Happiness Begins,Jonas Brothers,0.795,183000.0,0.496,boy band,0DiDStADDVh3SvAsoJAFMk,0.0,0.0,0.0645,-5.883,1.0,84.0,0.0722,94.01,4.0,b'Only Human',audio_features,0.874
